Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total,Mean Sales,Medain Sales:,Std Dev
585-86-8361,Alex,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,02-03-2019,10:31:00 AM,Credit card,136.4,4.761904762,6.82,8.6,136.4,,,
807-14-7833,Alex,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/2019,12:30:00 PM,Ewallet,174.2,4.761904762,8.71,7,174.2,,,
775-72-1988,Cairo,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019,3:05:00 PM,Ewallet,366.4,4.761904762,18.32,8.4,366.4,,,
288-38-3758,Giza,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,1/25/2019,6:30:00 PM,Ewallet,254.61,4.761904762,12.7305,7.4,254.61,,,
652-43-6591,Alex,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,03-09-2019,1:18:00 PM,Credit card,778.32,4.761904762,38.916,6.2,778.32,,,
785-96-0615,Cairo,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2/17/2019,3:28:00 PM,Ewallet,285.92,4.761904762,14.296,4.9,285.92,,,
406-46-7107,Alex,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,01-11-2019,11:52:00 AM,Cash,579.12,4.761904762,28.956,4.5,579.12,,,
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2/27/2019,6:24:00 PM,Ewallet,188.5,4.761904762,9.425,5.6,188.5,,,
156-95-3964,Alex,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,3/25/2019,3:19:00 PM,Ewallet,221.56,4.761904762,11.078,8,221.56,,,
842-40-8179,Cairo,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,02-11-2019,10:38:00 AM,Credit card,772,4.761904762,38.6,5.6,772,,,
525-09-8450,Cairo,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,1/31/2019,3:12:00 PM,Credit card,721.3,4.761904762,36.065,4.2,721.3,,,
410-67-1709,Alex,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,1/20/2019,5:48:00 PM,Ewallet,511.04,4.761904762,25.552,9.9,511.04,,,
587-73-4862,Alex,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,3/26/2019,11:07:00 AM,Ewallet,53.45,4.761904762,2.6725,7.6,53.45,,,
787-87-2010,Alex,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,1/20/2019,3:48:00 PM,Credit card,222,4.761904762,11.1,6.6,222,,,
593-14-4239,Cairo,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,03-05-2019,7:40:00 PM,Ewallet,763.68,4.761904762,38.184,4.7,763.68,,,
801-88-0346,Giza,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,01-05-2019,8:30:00 PM,Credit card,228.18,4.761904762,11.409,9.8,228.18,,,
388-76-2555,Cairo,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2/13/2019,1:59:00 PM,Cash,82.14,4.761904762,4.107,6.3,82.14,,,
711-31-1234,Cairo,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,3/16/2019,6:51:00 PM,Cash,382.56,4.761904762,19.128,7.9,382.56,,,
886-54-6089,Alex,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,1/15/2019,5:24:00 PM,Cash,68.58,4.761904762,3.429,7.7,68.58,,,
707-32-7409,Cairo,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,2/26/2019,11:58:00 AM,Ewallet,382.16,4.761904762,19.108,4.5,382.16,,,
759-98-4285,Giza,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2/27/2019,7:01:00 PM,Credit card,601.09,4.761904762,30.0545,8,601.09,,,
201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2/17/2019,4:50:00 PM,Ewallet,475.93,4.761904762,23.7965,5.7,475.93,,,
471-06-8611,Giza,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,02-06-2019,10:22:00 AM,Credit card,52.42,4.761904762,2.621,6.3,52.42,,,
200-16-5952,Giza,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,1/17/2019,4:46:00 PM,Cash,131.3,4.761904762,6.565,6,131.3,,,
120-54-2248,Cairo,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,1/22/2019,6:08:00 PM,Credit card,144.3,4.761904762,7.215,8,144.3,,,
102-77-2261,Giza,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,03-05-2019,6:02:00 PM,Credit card,457.17,4.761904762,22.8585,4.2,457.17,,,
875-31-8302,Cairo,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,01-03-2019,1:07:00 PM,Cash,93.38,4.761904762,4.669,9.6,93.38,,,
102-06-2002,Giza,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,3/20/2019,5:52:00 PM,Cash,126.25,4.761904762,6.3125,6.1,126.25,,,
457-94-0464,Cairo,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,1/31/2019,8:32:00 PM,Ewallet,790.83,4.761904762,39.5415,5.6,790.83,,,
629-42-4133,Giza,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2/19/2019,7:24:00 PM,Cash,174.4,4.761904762,8.72,8.3,174.4,,,
534-53-3526,Alex,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,02-11-2019,4:06:00 PM,Ewallet,379.04,4.761904762,18.952,7.8,379.04,,,
307-04-2070,Alex,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,02-05-2019,2:14:00 PM,Credit card,30.62,4.761904762,1.531,4.1,30.62,,,
468-99-7231,Giza,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,03-03-2019,5:36:00 PM,Cash,352.08,4.761904762,17.604,8.8,352.08,,,
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,1:08:00 PM,Ewallet,50.8,4.761904762,2.54,4.1,50.8,,,
404-91-5964,Alex,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,02-04-2019,4:09:00 PM,Credit card,522.06,4.761904762,26.103,9,522.06,,,
886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2/19/2019,11:33:00 AM,Ewallet,575.12,4.761904762,28.756,5.5,575.12,,,
790-38-4466,Giza,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,1/23/2019,10:18:00 AM,Credit card,54.95,4.761904762,2.7475,9.3,54.95,,,
704-10-4056,Giza,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,1/14/2019,10:55:00 AM,Credit card,181.41,4.761904762,9.0705,5.6,181.41,,,
497-37-6538,Alex,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,1/17/2019,3:15:00 PM,Ewallet,412.37,4.761904762,20.6185,9.7,412.37,,,
651-96-5970,Alex,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,03-03-2019,8:06:00 PM,Credit card,46.41,4.761904762,2.3205,4,46.41,,,
400-80-4065,Giza,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,8:21:00 PM,Credit card,274.2,4.761904762,13.71,9.2,274.2,,,
744-16-7898,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,1/15/2019,1:48:00 PM,Credit card,973.7,4.761904762,48.685,4.9,973.7,,,
263-12-5321,Alex,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52:00 PM,Credit card,648.2,4.761904762,32.41,9.3,648.2,,,
702-72-0487,Alex,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2/26/2019,12:28:00 PM,Credit card,93.22,4.761904762,4.661,6.6,93.22,,,
605-83-1050,Cairo,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,3/15/2019,4:26:00 PM,Ewallet,54.36,4.761904762,2.718,4.3,54.36,,,
443-60-9639,Giza,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/2019,1:24:00 PM,Cash,60.87,4.761904762,3.0435,5.5,60.87,,,
864-24-7918,Alex,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2/22/2019,3:15:00 PM,Cash,244.9,4.761904762,12.245,8.1,244.9,,,
359-94-5395,Cairo,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,3/15/2019,10:50:00 AM,Credit card,92.78,4.761904762,4.639,9.8,92.78,,,
401-09-4232,Giza,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,02-11-2019,6:38:00 PM,Ewallet,433.45,4.761904762,21.6725,9.4,433.45,,,
751-15-6198,Cairo,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,01-12-2019,4:45:00 PM,Ewallet,138.06,4.761904762,6.903,7.9,138.06,,,
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,03-03-2019,7:30:00 PM,Ewallet,241.6,4.761904762,12.08,5.1,241.6,,,
474-33-8305,Giza,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,3/23/2019,1:23:00 PM,Ewallet,471.73,4.761904762,23.5865,6.9,471.73,,,
759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,03-04-2019,11:27:00 AM,Cash,440.64,4.761904762,22.032,8,440.64,,,
831-81-6575,Cairo,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2/23/2019,11:12:00 AM,Cash,680.31,4.761904762,34.0155,8,680.31,,,
220-68-6701,Alex,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,3/17/2019,4:36:00 PM,Cash,309.88,4.761904762,15.494,4.2,309.88,,,
618-34-8551,Alex,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,1/16/2019,6:41:00 PM,Credit card,186.36,4.761904762,9.318,8.5,186.36,,,
257-60-7754,Alex,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,01-08-2019,5:12:00 PM,Cash,200.92,4.761904762,10.046,9,200.92,,,
559-61-5987,Cairo,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,1/14/2019,10:38:00 AM,Cash,17.75,4.761904762,0.8875,8.6,17.75,,,
189-55-2313,Giza,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33:00 AM,Ewallet,621.8,4.761904762,31.09,6,621.8,,,
565-91-4567,Cairo,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,3/15/2019,2:38:00 PM,Ewallet,86,4.761904762,4.3,6.2,86,,,
380-60-5336,Alex,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,6:06:00 PM,Credit card,402.6,4.761904762,20.13,5,402.6,,,
815-04-6282,Giza,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,02-08-2019,12:52:00 PM,Credit card,324.85,4.761904762,16.2425,6.5,324.85,,,
674-56-6360,Alex,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,3/22/2019,2:00:00 PM,Cash,95.15,4.761904762,4.7575,6,95.15,,,
778-34-2523,Alex,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,1/24/2019,10:57:00 AM,Cash,388.96,4.761904762,19.448,5,388.96,,,
499-27-7781,Cairo,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,3/14/2019,4:45:00 PM,Ewallet,425.68,4.761904762,21.284,5,425.68,,,
477-59-2456,Giza,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,1/23/2019,11:15:00 AM,Cash,318.08,4.761904762,15.904,9.2,318.08,,,
832-51-6761,Alex,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,1/19/2019,8:29:00 PM,Ewallet,271.04,4.761904762,13.552,9.6,271.04,,,
869-11-3082,Cairo,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,1/27/2019,8:03:00 PM,Credit card,384.64,4.761904762,19.232,8.4,384.64,,,
190-59-3964,Cairo,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,02-03-2019,2:35:00 PM,Credit card,235.8,4.761904762,11.79,6,235.8,,,
366-43-6862,Cairo,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,3/25/2019,4:32:00 PM,Ewallet,211.56,4.761904762,10.578,6.7,211.56,,,
186-43-8965,Alex,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2/24/2019,10:10:00 AM,Credit card,95.36,4.761904762,4.768,4.1,95.36,,,
784-21-9238,Giza,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,02-07-2019,2:15:00 PM,Cash,10.17,4.761904762,0.5085,5.9,10.17,,,
276-75-6884,Alex,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,03-04-2019,10:05:00 AM,Cash,206.13,4.761904762,10.3065,8.7,206.13,,,
109-86-4363,Cairo,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2/14/2019,11:36:00 AM,Credit card,420.56,4.761904762,21.028,4.5,420.56,,,
569-76-2760,Alex,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,1/29/2019,6:15:00 PM,Credit card,88.04,4.761904762,4.402,6.6,88.04,,,
222-42-0244,Cairo,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,1/28/2019,1:53:00 PM,Credit card,648.99,4.761904762,32.4495,7.7,648.99,,,
760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,3/26/2019,6:37:00 PM,Credit card,123.84,4.761904762,6.192,8.5,123.84,,,
538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,6:27:00 PM,Cash,649.5,4.761904762,32.475,5.2,649.5,,,
416-17-9926,Alex,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,01-01-2019,2:42:00 PM,Credit card,742.2,4.761904762,37.11,4.3,742.2,,,
237-44-6163,Alex,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,1/24/2019,5:43:00 PM,Cash,84.48,4.761904762,4.224,7.6,84.48,,,
636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2/25/2019,6:37:00 PM,Cash,250.28,4.761904762,12.514,9.5,250.28,,,
343-75-9322,Cairo,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,01-09-2019,4:34:00 PM,Cash,94.8,4.761904762,4.74,4.1,94.8,,,
528-14-9470,Alex,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2/14/2019,2:42:00 PM,Ewallet,91.3,4.761904762,4.565,9.2,91.3,,,
427-45-9297,Cairo,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,03-12-2019,11:01:00 AM,Ewallet,285.11,4.761904762,14.2555,5.4,285.11,,,
807-34-3742,Alex,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,3/26/2019,7:44:00 PM,Cash,52.38,4.761904762,2.619,5.8,52.38,,,
288-62-1085,Alex,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,01-09-2019,1:34:00 PM,Ewallet,192.7,4.761904762,9.635,5.6,192.7,,,
670-71-7306,Cairo,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,01-02-2019,8:08:00 PM,Credit card,267.78,4.761904762,13.389,5.1,267.78,,,
660-29-7083,Giza,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,1/15/2019,3:01:00 PM,Cash,558.7,4.761904762,27.935,5.8,558.7,,,
271-77-8740,Giza,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,01-01-2019,11:40:00 AM,Ewallet,175.32,4.761904762,8.766,5,175.32,,,
497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2/15/2019,3:21:00 PM,Cash,155.82,4.761904762,7.791,7.9,155.82,,,
291-59-1384,Cairo,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2/28/2019,5:38:00 PM,Cash,60.3,4.761904762,3.015,6,60.3,,,
860-73-6466,Alex,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,03-02-2019,4:16:00 PM,Credit card,78.94,4.761904762,3.947,5,78.94,,,
549-23-9016,Giza,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2/13/2019,6:15:00 PM,Credit card,29.74,4.761904762,1.487,8.9,29.74,,,
896-34-0956,Alex,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,1/26/2019,12:43:00 PM,Cash,21.32,4.761904762,1.066,5.9,21.32,,,
804-38-3935,Alex,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,1/30/2019,11:32:00 AM,Credit card,281.34,4.761904762,14.067,5.9,281.34,,,
585-90-0249,Alex,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,1/27/2019,6:08:00 PM,Ewallet,73.26,4.761904762,3.663,9.7,73.26,,,
862-29-5914,Giza,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,1/30/2019,5:08:00 PM,Credit card,22.38,4.761904762,1.119,8.6,22.38,,,
845-94-6841,Giza,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,01-08-2019,7:38:00 PM,Cash,655.92,4.761904762,32.796,4,655.92,,,
125-45-2293,Alex,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,1/19/2019,1:11:00 PM,Cash,594.6,4.761904762,29.73,4.2,594.6,,,
843-73-4724,Alex,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,1/25/2019,11:05:00 AM,Cash,74.1,4.761904762,3.705,9.2,74.1,,,
409-33-9708,Alex,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2/19/2019,10:12:00 AM,Ewallet,196.96,4.761904762,9.848,9.2,196.96,,,
658-66-3967,Giza,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,1/14/2019,3:42:00 PM,Ewallet,372.33,4.761904762,18.6165,5,372.33,,,
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2/25/2019,11:58:00 AM,Ewallet,527.9,4.761904762,26.395,10,527.9,,,
160-22-2687,Alex,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,1/23/2019,2:21:00 PM,Ewallet,479.75,4.761904762,23.9875,8.8,479.75,,,
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2/16/2019,10:52:00 AM,Cash,328.59,4.761904762,16.4295,4.2,328.59,,,
770-42-8960,Cairo,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,01-01-2019,7:31:00 PM,Cash,168.96,4.761904762,8.448,6.3,168.96,,,
748-45-2862,Alex,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,03-07-2019,6:35:00 PM,Cash,113.24,4.761904762,5.662,8.2,113.24,,,
234-36-2483,Cairo,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2/15/2019,1:51:00 PM,Cash,345.54,4.761904762,17.277,5.1,345.54,,,
316-66-3011,Alex,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,1/23/2019,12:35:00 PM,Cash,428.67,4.761904762,21.4335,5,428.67,,,
848-95-6252,Giza,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2/20/2019,1:24:00 PM,Ewallet,86.27,4.761904762,4.3135,7,86.27,,,
840-76-5966,Alex,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,01-08-2019,6:06:00 PM,Ewallet,25.52,4.761904762,1.276,7.8,25.52,,,
152-03-4217,Cairo,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,3/17/2019,11:55:00 AM,Credit card,101.52,4.761904762,5.076,4.3,101.52,,,
533-66-5566,Cairo,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,01-12-2019,11:42:00 AM,Cash,357.49,4.761904762,17.8745,7,357.49,,,
124-31-1458,Alex,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,01-08-2019,2:30:00 PM,Cash,238.77,4.761904762,11.9385,6.6,238.77,,,
176-78-1170,Giza,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,1/26/2019,3:11:00 PM,Ewallet,101.43,4.761904762,5.0715,7.3,101.43,,,
361-59-0574,Cairo,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,3/15/2019,2:48:00 PM,Credit card,724.24,4.761904762,36.212,6.5,724.24,,,
101-81-4070,Giza,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,1/17/2019,12:36:00 PM,Ewallet,125.64,4.761904762,6.282,4.9,125.64,,,
631-34-1880,Giza,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,01-08-2019,7:09:00 PM,Credit card,72.93,4.761904762,3.6465,4.3,72.93,,,
852-82-2749,Alex,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,01-06-2019,1:35:00 PM,Ewallet,258.36,4.761904762,12.918,9.3,258.36,,,
873-14-6353,Alex,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2/16/2019,10:33:00 AM,Credit card,173.74,4.761904762,8.687,7.1,173.74,,,
584-66-4073,Giza,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,3/13/2019,3:45:00 PM,Ewallet,56.5,4.761904762,2.825,9.6,56.5,,,
544-55-9589,Cairo,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,1/28/2019,11:51:00 AM,Cash,214.3,4.761904762,10.715,6.2,214.3,,,
166-19-2553,Alex,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,1/18/2019,5:26:00 PM,Cash,534.36,4.761904762,26.718,9.9,534.36,,,
737-88-5876,Alex,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,3/19/2019,11:52:00 AM,Credit card,93.16,4.761904762,4.658,5.9,93.16,,,
154-87-7367,Giza,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,3/15/2019,2:04:00 PM,Ewallet,522.08,4.761904762,26.104,6.3,522.08,,,
885-56-0389,Giza,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,02-12-2019,5:49:00 PM,Cash,52.35,4.761904762,2.6175,4,52.35,,,
608-05-3804,Cairo,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2/25/2019,8:19:00 PM,Cash,39.75,4.761904762,1.9875,6.1,39.75,,,
448-61-3783,Alex,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,3/21/2019,4:08:00 PM,Credit card,720.16,4.761904762,36.008,4.5,720.16,,,
761-49-0439,Cairo,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,1/19/2019,10:17:00 AM,Ewallet,96.8,4.761904762,4.84,8.6,96.8,,,
490-95-0021,Cairo,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,01-08-2019,2:25:00 PM,Ewallet,332.1,4.761904762,16.605,6,332.1,,,
115-38-7388,Giza,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,3/30/2019,12:51:00 PM,Credit card,81.44,4.761904762,4.072,9.5,81.44,,,
311-13-6971,Cairo,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2/20/2019,3:18:00 PM,Credit card,319.9,4.761904762,15.995,9.9,319.9,,,
291-55-6563,Alex,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,3/30/2019,12:45:00 PM,Ewallet,206.52,4.761904762,10.326,7.5,206.52,,,
548-48-3156,Alex,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,3/19/2019,1:37:00 PM,Cash,166.68,4.761904762,8.334,7.6,166.68,,,
460-93-5834,Alex,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,1/13/2019,10:03:00 AM,Cash,319.06,4.761904762,15.953,5,319.06,,,
325-89-4209,Alex,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,02-05-2019,7:42:00 PM,Ewallet,87.9,4.761904762,4.395,6.7,87.9,,,
884-80-6021,Alex,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,3/23/2019,1:14:00 PM,Ewallet,734.7,4.761904762,36.735,9.5,734.7,,,
137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,3/13/2019,12:47:00 PM,Ewallet,97.52,4.761904762,4.876,6.8,97.52,,,
880-46-5796,Alex,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019,7:53:00 PM,Ewallet,769.2,4.761904762,38.46,5.6,769.2,,,
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2/21/2019,10:26:00 AM,Cash,418.3,4.761904762,20.915,7.2,418.3,,,
114-35-5271,Cairo,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,02-07-2019,3:06:00 PM,Cash,463.28,4.761904762,23.164,8.1,463.28,,,
607-76-6216,Giza,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,03-02-2019,4:35:00 PM,Credit card,462.45,4.761904762,23.1225,8.6,462.45,,,
715-20-1673,Cairo,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,03-06-2019,8:57:00 PM,Cash,141.9,4.761904762,7.095,9.4,141.9,,,
811-35-1094,Cairo,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,02-06-2019,3:16:00 PM,Credit card,302.7,4.761904762,15.135,8.9,302.7,,,
699-88-1972,Cairo,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,1/28/2019,5:47:00 PM,Credit card,793.28,4.761904762,39.664,4.2,793.28,,,
781-84-8059,Giza,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,1/18/2019,4:23:00 PM,Ewallet,425.18,4.761904762,21.259,5,425.18,,,
409-49-6995,Giza,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,02-05-2019,10:17:00 AM,Cash,283.62,4.761904762,14.181,8.8,283.62,,,
725-54-0677,Giza,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,03-02-2019,1:50:00 PM,Cash,599.2,4.761904762,29.96,5.3,599.2,,,
146-09-5432,Alex,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,02-09-2019,7:17:00 PM,Ewallet,315.36,4.761904762,15.768,4.6,315.36,,,
377-79-7592,Giza,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,1/14/2019,2:00:00 PM,Credit card,403.56,4.761904762,20.178,7.5,403.56,,,
509-10-0516,Cairo,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,02-09-2019,12:02:00 PM,Ewallet,183.88,4.761904762,9.194,5.1,183.88,,,
